gold_price,Time,price,Estimated_transaction_volume,market capitalisation,block_size,number_of_transaction,Mempool_count,Mempool_size,Confirmed_Transaction,google_trend,mining_difficulty,hash_rate_via_BTC,Transaction_fee
182.23,2020-07-27,11022.8,908990.0,183064851468.00015,1.34358736075949,298580.0,16488.677083333332,47080995.901041664,298580.0,61,17345948872516.0,124043956.85751176,2.51085427154793
183.75,2020-07-28,10908.5,658370.0,202191797991.40768,1.34358736075949,298580.0,39822.979166666664,43037757.875,298580.0,61,16847561611550.0,124043956.85751176,2.51085427154793
185.13,2020-07-29,11105.9,576830.0,201144184191.06567,1.34358736075949,298580.0,39822.979166666664,43037757.875,298580.0,53,16847561611550.0,124043956.85751176,2.51085427154793
183.76,2020-07-30,11096.2,501140.0,204969785090.6761,1.28713702222222,327789.0,39936.21875,51918791.09375,327789.0,48,16847561611550.0,124043956.85751176,6.06362537624933
185.43,2020-07-31,11333.4,530950.0,205200775318.21756,1.28713702222222,327789.0,39936.21875,51918791.09375,327789.0,50,16847561611550.0,126308844.8531762,6.06362537624933
185.43,2020-08-02,11066.8,647950.0,217741425308.62857,1.28713702222222,327789.0,31029.71875,66370545.833333336,327789.0,100,16847561611550.0,126308844.8531762,6.06362537624933
185.64,2020-08-03,11224.4,470240.0,204126077224.646,1.32687536419753,333753.0,14491.833333333334,42669282.984375,333753.0,84,16847561611550.0,126308844.8531762,4.39956743002628
189.59,2020-08-04,11184.7,485790.0,207218525401.74573,1.32687536419753,333753.0,14491.833333333334,42669282.984375,333753.0,76,16847561611550.0,122154894.82121404,4.39956743002628
191.35,2020-08-05,11735.1,570830.0,206583502227.5565,1.32687536419753,333753.0,14491.833333333334,42669282.984375,333753.0,81,16847561611550.0,122154894.82121404,4.39956743002628
193.89,2020-08-06,11757.1,554850.0,216249264843.7021,1.32687536419753,333753.0,32578.255208333332,39559448.125,333753.0,83,16847561611550.0,122154894.82121404,4.39956743002628
190.81,2020-08-07,11592.0,517000.0,217128467890.10895,1.30196069078947,326499.0,32578.255208333332,39559448.125,326499.0,78,16847561611550.0,122154894.82121404,4.94176360603888
190.81,2020-08-08,11764.3,317060.0,213579066889.25037,1.30196069078947,326499.0,17653.119791666668,43728294.598958336,326499.0,71,16847561611550.0,122274537.22554436,4.94176360603888
190.81,2020-08-09,11681.2,303000.0,216526346494.08017,1.30196069078947,326499.0,17653.119791666668,43728294.598958336,326499.0,70,16847561611550.0,122274537.22554436,4.94176360603888
190.15,2020-08-10,11889.2,564110.0,215621627427.59085,1.30196069078947,326499.0,4907.583333333333,3513944.890625,326499.0,81,16847561611550.0,122274537.22554436,4.94176360603888
179.94,2020-08-11,11390.4,615900.0,218920276229.41245,1.28512614285714,349952.0,4907.583333333333,3513944.890625,349952.0,77,16847561611550.0,122274537.22554436,5.03549580816253
179.1,2020-08-12,11557.2,549590.0,210825577055.42203,1.28512614285714,349952.0,14342.052083333334,11715922.234375,349952.0,73,16847561611550.0,122886223.95061506,5.03549580816253
183.33,2020-08-13,11770.9,545670.0,213770877597.90497,1.28512614285714,349952.0,14342.052083333334,11715922.234375,349952.0,69,16947802333947.0,122886223.95061506,5.03549580816253
182.54,2020-08-14,11750.8,435440.0,217185020504.78033,1.28512614285714,349952.0,11983.447916666666,9827756.510416666,349952.0,68,16947802333947.0,122886223.95061506,5.03549580816253
186.5,2020-08-17,12282.6,628410.0,219750735622.69547,1.22985610897436,313760.0,4369.9375,2550502.2552083335,313760.0,85,16947802333947.0,129075393.19033508,2.56059439243148
188.18,2020-08-18,11947.6,606790.0,226536103501.8635,1.22985610897436,313760.0,4369.9375,2550502.2552083335,313760.0,79,16947802333947.0,129075393.19033508,2.56059439243148
182.24,2020-08-19,11750.2,550260.0,220980135332.21396,1.2940598550724636,333879.0,44252.494791666664,31467272.703125,333879.0,70,16947802333947.0,129075393.19033508,5.21382821704613
183.5,2020-08-20,11856.9,430930.0,216660276172.5052,1.2940598550724636,333879.0,44252.494791666664,31467272.703125,333879.0,67,16947802333947.0,123363117.03448936,5.21382821704613
182.03,2020-08-21,11529.2,506380.0,219044968220.8875,1.2940598550724636,333879.0,16536.8125,21156465.776041668,333879.0,66,16947802333947.0,123363117.03448936,5.21382821704613
182.03,2020-08-23,11641.6,377330.0,215641597239.98148,1.2518789681528668,288728.0,9385.140625,18894771.34375,288728.0,60,16947802333947.0,123363117.03448936,2.3972598274732753
181.0,2020-08-24,11753.5,429130.0,215347356765.4613,1.2518789681528668,288728.0,9385.140625,18894771.34375,288728.0,63,16947802333947.0,119993197.73988862,2.3972598274732753
181.22,2020-08-25,11324.8,594070.0,217410678530.35837,1.2518789681528668,288728.0,16661.90625,27996667.145833332,288728.0,61,17557993035167.0,119993197.73988862,2.3972598274732753
183.36,2020-08-26,11462.3,513060.0,209658632328.37,1.2518789681528668,288728.0,16661.90625,27996667.145833332,288728.0,62,17557993035167.0,119993197.73988862,2.3972598274732753
181.24,2020-08-27,11327.4,560590.0,211778947737.22385,1.2688263100775197,328157.0,30091.380208333332,39873231.276041664,328157.0,61,17557993035167.0,119993197.73988862,4.219870678434581
184.39,2020-08-28,11527.4,464940.0,208747591910.15524,1.2688263100775197,328157.0,30091.380208333332,39873231.276041664,328157.0,59,17557993035167.0,122017801.8251035,4.219870678434581
184.39,2020-08-30,11702.0,409360.0,212114842611.5429,1.2688263100775197,328157.0,5331.885416666667,25628898.088541668,328157.0,56,17557993035167.0,122017801.8251035,4.219870678434581
184.83,2020-08-31,11644.2,496140.0,216179629567.1804,1.1713169333333333,302920.0,5331.885416666667,25628898.088541668,302920.0,58,17557993035167.0,122017801.8251035,3.5486845678575203
185.05,2020-09-01,11914.9,580690.0,215921598551.3304,1.1713169333333333,302920.0,19001.744791666668,11570787.244791666,302920.0,64,17557993035167.0,122817197.05918723,3.5486845678575203
182.62,2020-09-02,11413.3,20260000.0,221315690777.34525,1.1713169333333333,302920.0,19001.744791666668,11570787.244791666,302920.0,63,17557993035167.0,122817197.05918723,3.5486845678575203
181.14,2020-09-03,10168.8,9650000.0,210746091569.71368,1.1713169333333333,302920.0,31151.177083333332,26480367.229166668,302920.0,73,17557993035167.0,122817197.05918723,3.5486845678575203
181.64,2020-09-04,10472.5,12500000.0,188438095255.46017,1.3000090814814818,298286.0,31151.177083333332,26480367.229166668,298286.0,75,17557993035167.0,122817197.05918723,5.356555300517122
181.29,2020-09-08,10126.6,113900.0,191501904758.68695,1.2494731741935483,332668.0,5568.453125,10600672.942708334,332668.0,65,17557993035167.0,122817197.05918723,2.5571293773815347
183.05,2020-09-09,10224.6,71370.0,186825391248.7263,1.2494731741935483,332668.0,7049.65625,4714848.380208333,332668.0,61,17557993035167.0,127930089.15456907,2.5571293773815347
182.46,2020-09-10,10339.7,88010.0,188757938083.84296,1.2494731741935483,332668.0,7049.65625,4714848.380208333,332668.0,59,17345997805929.0,127930089.15456907,2.5571293773815347
182.45,2020-09-11,10390.2,62280.0,191180566587.0585,1.2494731741935483,332668.0,11565.265625,13613857.713541666,332668.0,54,17345997805929.0,127930089.15456907,2.5571293773815347
182.45,2020-09-13,10326.0,66120.0,192997988416.4807,1.0605390705882354,300152.0,11565.265625,13613857.713541666,300152.0,54,17345997805929.0,135233596.35173258,2.0034358577317
183.89,2020-09-14,10675.3,96640.0,190922719938.2308,1.0605390705882354,300152.0,2783.9947916666665,1698749.8541666667,300152.0,58,17345997805929.0,135233596.35173258,2.0034358577317
183.45,2020-09-15,10785.3,91700.0,197010021430.2403,1.0605390705882354,300152.0,2783.9947916666665,1698749.8541666667,300152.0,58,17345997805929.0,135233596.35173258,2.0034358577317
183.97,2020-09-16,10949.5,94940.0,199044338127.62628,1.3091397677419347,342609.0,12640.03125,14858471.333333334,342609.0,59,17345997805929.0,135233596.35173258,2.4741851199823692
182.96,2020-09-17,10941.3,77220.0,202524001250.4926,1.3091397677419347,342609.0,12640.03125,14858471.333333334,342609.0,56,17345997805929.0,137347966.3056256,2.4741851199823692
183.2,2020-09-18,10933.0,63480.0,202358479464.18542,1.3091397677419347,342609.0,4145.109375,2969220.21875,342609.0,51,17345997805929.0,137347966.3056256,2.4741851199823692
179.52,2020-09-21,10416.8,109850.0,202032519471.26855,1.0939701056338027,259095.0,4530.260416666667,2412037.515625,259095.0,54,17345997805929.0,139904505.85300225,1.3891759718324936
178.65,2020-09-22,10531.5,63520.0,193677795064.08533,1.0939701056338027,259095.0,27214.359375,22541985.755208332,259095.0,53,19314656404097.0,139904505.85300225,1.3891759718324936
174.79,2020-09-23,10237.3,74950.0,194731087415.28983,1.0939701056338027,259095.0,27214.359375,22541985.755208332,259095.0,51,19314656404097.0,139904505.85300225,1.3891759718324936
175.44,2020-09-24,10739.4,82950.0,189120580778.46335,1.2583973065693423,316552.0,21400.848958333332,30510734.369791668,316552.0,51,19314656404097.0,139904505.85300225,2.7006032402489955
174.94,2020-09-25,10688.8,71430.0,198514026300.1791,1.2583973065693423,316552.0,21400.848958333332,30510734.369791668,316552.0,52,19314656404097.0,133839259.63432512,2.7006032402489955
174.94,2020-09-26,10727.9,37850.0,197616950282.06653,1.2583973065693423,316552.0,21400.848958333332,30510734.369791668,316552.0,47,19314656404097.0,133839259.63432512,2.7006032402489955
174.94,2020-09-27,10776.2,40920.0,198687083452.04324,1.2583973065693423,316552.0,5207.921875,13030264.90625,316552.0,45,19314656404097.0,133839259.63432512,2.7006032402489955
176.7,2020-09-28,10693.2,72290.0,199236216251.43555,1.244179666666667,295476.0,5207.921875,13030264.90625,295476.0,50,19314656404097.0,133839259.63432512,2.1059191899274934
178.19,2020-09-29,10840.9,59640.0,197720212770.89465,1.244179666666667,295476.0,25783.963541666668,13780849.161458334,295476.0,52,19314656404097.0,138259695.98178923,2.1059191899274934
177.12,2020-09-30,10776.1,55550.0,200532996047.58585,1.244179666666667,295476.0,25783.963541666668,13780849.161458334,295476.0,46,19314656404097.0,138259695.98178923,2.1059191899274934
178.7,2020-10-01,10620.5,95330.0,199310441688.83572,1.244179666666667,295476.0,20131.057291666668,18188891.442708332,295476.0,48,19314656404097.0,138259695.98178923,2.1059191899274934
178.54,2020-10-02,10572.3,77940.0,196617081790.5188,1.2911459632352948,315443.0,20131.057291666668,18188891.442708332,315443.0,49,19314656404097.0,138259695.98178923,4.083656083970861
178.54,2020-10-03,10544.2,29100.0,195660035179.73257,1.2911459632352948,315443.0,35116.114583333336,40646934.473958336,315443.0,44,19314656404097.0,135516448.04564264,4.083656083970861
178.54,2020-10-04,10672.9,31400.0,195188285650.34625,1.2911459632352948,315443.0,35116.114583333336,40646934.473958336,315443.0,42,19300708897945.594,135516448.04564264,4.083656083970861
179.41,2020-10-05,10789.5,48860.0,197494664453.7935,1.2911459632352948,315443.0,13103.03125,6135661.875,315443.0,49,19300708897945.594,135516448.04564264,4.083656083970861
177.3,2020-10-06,10602.6,69070.0,199530129891.0881,1.3007073846153847,317922.0,13103.03125,6135661.875,317922.0,48,19300708897945.594,135516448.04564264,3.7819971609232237
177.22,2020-10-07,10670.9,49270.0,196314284797.01337,1.3007073846153847,317922.0,25786.963541666668,17771665.463541668,317922.0,46,19300708897945.594,136429165.52396673,3.7819971609232237
177.85,2020-10-08,10924.1,79780.0,197575523784.584,1.3007073846153847,317922.0,25786.963541666668,17771665.463541668,317922.0,47,19298087186263.0,136429165.52396673,3.7819971609232237
181.08,2020-10-09,11054.2,70950.0,201518932273.67853,1.3007073846153847,317922.0,25786.963541666668,17771665.463541668,317922.0,50,19298087186263.0,136429165.52396673,3.7819971609232237
180.56,2020-10-12,11533.9,84020.0,210799352797.1382,1.2981888391608394,298486.0,3626.421875,1911490.5104166667,298486.0,55,19298087186263.0,140610835.70341173,2.863405058363661
177.72,2020-10-13,11423.8,64670.0,213726225963.20517,1.2981888391608394,298486.0,3626.421875,1911490.5104166667,298486.0,53,19298087186263.0,140610835.70341173,2.863405058363661
178.27,2020-10-14,11420.4,59120.0,211576163357.66504,1.1364574765100672,314541.0,6188.567708333333,8187467.276041667,314541.0,52,19298087186263.0,140610835.70341173,2.656080742140803
178.92,2020-10-15,11503.0,70840.0,211756280001.1405,1.1364574765100672,314541.0,6188.567708333333,8187467.276041667,314541.0,51,19298087186263.0,144034012.33583727,2.656080742140803
178.3,2020-10-16,11322.0,71420.0,212878404236.874,1.1364574765100672,314541.0,8482.442708333334,5491413.796875,314541.0,51,19298087186263.0,144034012.33583727,2.656080742140803
178.39,2020-10-19,11753.4,73040.0,212752326976.49207,1.0830295916666666,231557.0,7805.036458333333,4350077.4375,231557.0,55,19298087186263.0,144339932.50425592,1.7993792536301436
179.25,2020-10-20,11913.5,94590.0,217391050812.65872,1.0830295916666666,231557.0,26780.776041666668,13355013.489583334,231557.0,63,19997335994446.0,144339932.50425592,1.7993792536301436
180.6,2020-10-21,12808.7,197720.0,220404884318.97812,1.0830295916666666,231557.0,26780.776041666668,13355013.489583334,231557.0,95,19997335994446.0,144339932.50425592,1.7993792536301436
178.83,2020-10-22,12974.6,113310.0,236717318526.15692,1.2839324233576632,339087.0,26780.776041666668,13355013.489583334,339087.0,98,19997335994446.0,144339932.50425592,6.285089285809221
178.64,2020-10-23,12934.1,73940.0,240257678153.83536,1.2839324233576632,339087.0,48645.6875,35111444.072916664,339087.0,81,19997335994446.0,136175009.87699607,6.285089285809221
178.55,2020-10-26,13061.6,89470.0,241326618198.73065,1.3404524545454544,252494.0,13586.390625,27236771.458333332,252494.0,75,19997335994446.0,136175009.87699607,5.752067801423124
179.02,2020-10-27,13657.8,128640.0,242141178089.6079,1.3404524545454544,252494.0,61222.802083333336,34843673.114583336,252494.0,85,19997335994446.0,130791599.99852994,5.752067801423124
176.13,2020-10-28,13278.9,144180.0,253004886697.3608,1.3404524545454544,252494.0,61222.802083333336,34843673.114583336,252494.0,88,19997335994446.0,130791599.99852994,5.752067801423124
175.4,2020-10-29,13457.2,111230.0,245661872194.44217,1.3404524545454544,252494.0,122281.71354166667,62559128.651041664,252494.0,76,19997335994446.0,130791599.99852994,5.752067801423124
176.2,2020-10-30,13559.9,108770.0,249545455596.3296,1.2940942792792796,268364.0,122281.71354166667,62559128.651041664,268364.0,73,19997335994446.0,130791599.99852994,13.129840128849542
177.91,2020-11-02,13561.4,97760.0,254260250527.50497,1.2940942792792796,268364.0,66279.59375,66135059.677083336,268364.0,14,19997335994446.0,113182307.49058452,13.129840128849542
178.92,2020-11-03,14019.9,108170.0,251266177558.48047,1.2825633857142864,331673.0,66279.59375,66135059.677083336,331673.0,13,19997335994446.0,113182307.49058452,11.871891136589499
178.82,2020-11-04,14145.6,140800.0,259277183164.55063,1.2825633857142864,331673.0,66279.59375,66135059.677083336,331673.0,13,19997335994446.0,110352547.38279946,11.871891136589499
182.93,2020-11-05,15587.1,227490.0,261103557610.74823,1.2825633857142864,331673.0,38354.322916666664,61377255.380208336,331673.0,20,16787779609933.0,110352547.38279946,11.871891136589499
183.19,2020-11-06,15577.9,186130.0,288118007577.42645,1.2825633857142864,331673.0,38354.322916666664,61377255.380208336,331673.0,22,16787779609933.0,110352547.38279946,11.871891136589499
175.08,2020-11-09,15327.2,165040.0,287116472704.3936,1.3592373630136991,270901.0,9648.583333333334,30033931.255208332,270901.0,17,16787779609933.0,121130852.4218934,7.673814934872026
175.66,2020-11-10,15303.6,93360.0,284292217075.7686,1.3592373630136991,270901.0,9648.583333333334,30033931.255208332,270901.0,15,16787779609933.0,121130852.4218934,7.673814934872026
174.9,2020-11-11,15695.8,119070.0,283242342238.5137,1.2971731700680273,322277.0,9759.552083333334,6727356.869791667,322277.0,16,16787779609933.0,121130852.4218934,5.213674989764986
175.96,2020-11-12,16294.7,165540.0,291215273242.1888,1.2971731700680273,322277.0,9759.552083333334,6727356.869791667,322277.0,18,16787779609933.0,126728589.87125708,5.213674989764986
177.16,2020-11-13,16324.2,113750.0,301529322417.4614,1.2971731700680273,322277.0,6322.770833333333,4623173.96875,322277.0,20,16787779609933.0,126728589.87125708,5.213674989764986
177.15,2020-11-16,16715.8,118090.0,296277008765.18964,1.2052265199999999,252715.0,4072.984375,6592337.104166667,252715.0,18,16787779609933.0,127563114.92214964,2.6838456994318904
176.5,2020-11-17,17662.3,175870.0,309857769717.0289,1.2052265199999999,252715.0,4072.984375,6592337.104166667,252715.0,26,17596801059571.0,127563114.92214964,2.6838456994318904
175.49,2020-11-18,17774.6,233430.0,327448838765.29767,1.2052265199999999,252715.0,14044.114583333334,9067833.208333334,252715.0,30,17596801059571.0,127563114.92214964,2.6838456994318904
175.16,2020-11-19,17803.5,135940.0,330792375072.03064,1.3300628175182485,311061.0,14044.114583333334,9067833.208333334,311061.0,24,17596801059571.0,127563114.92214964,5.433656184584319
175.69,2020-11-20,18675.2,134420.0,330526082018.5286,1.3300628175182485,311061.0,19931.119791666668,17349356.921875,311061.0,26,17596801059571.0,128602936.80096644,5.433656184584319
172.23,2020-11-23,18379.6,127350.0,342078349285.0962,1.2294749115646255,297840.0,3640.265625,1891911.34375,297840.0,23,17596801059571.0,128602936.80096644,3.5079325984150387
169.59,2020-11-24,19152.6,180790.0,340635146714.39825,1.2294749115646255,297840.0,25792.385416666668,18445136.255208332,297840.0,31,17596801059571.0,140083639.15004912,3.5079325984150387
169.51,2020-11-25,18723.0,146120.0,354209935573.8031,1.2294749115646255,297840.0,25792.385416666668,18445136.255208332,297840.0,29,17596801059571.0,140083639.15004912,3.5079325984150387
167.79,2020-11-27,17127.1,138800.0,317999016791.45123,1.2851594480519473,322445.0,34815.848958333336,36990195.140625,322445.0,25,17596801059571.0,140083639.15004912,4.421837643393106
